scorer,,,Anir,Anir,Anir,Anir,Anir,Anir,Anir,Anir,Anir,Anir,Anir,Anir,Anir,Anir,Anir,Anir
labeled-data,J1-491,img18761.png,923.709024473106,893.421543099501,927.5859652714001,855.0045842800412,899.3900321928975,860.6437708957417,929.3482110888066,834.5625327981268,880.3577773649082,838.4394735964208,903.9718713181542,803.8994555752552,894.1032947406782,755.261471014838,868.3745058065446,631.5518146329076
labeled-data,J1-491,img18983.png,955.7818983499028,825.7513037110947,915.2502445495552,822.5792612397631,919.1271853478493,856.7668300974476,923.0041261461434,806.0141505561428,907.8488121164482,855.3570334435225,893.3983964137157,827.8659986919824,866.9647091526194,792.621082343854,856.7436834116622,681.2471466837685
labeled-data,J1-491,img19160.png,392.2156966992259,682.6569433376935,435.21449464394243,695.697562386501,435.21449464394243,661.1575443653352,463.4104277224451,698.8696048578325,467.6398176842205,655.1659085861534,494.0735049453167,678.7800025393993,529.3184212934451,671.7310192697737,644.921746915306,730.2375804076668
labeled-data,J1-491,img19249.png,356.265882024135,565.2913718984263,375.65058601560554,580.0942367646402,379.1750776504184,549.4311595417686,403.14162076714564,592.4299574864851,412.305299017659,542.7346254356241,434.8620454804611,569.5207618602017,475.3936992808087,585.3809742168594,551.8751677562472,694.287765732576
labeled-data,J1-564,img00789.png,859.3727252857896,245.6899961186345,890.3882516721426,236.5263178681211,870.2986493537094,221.01855467494465,907.6582606827254,237.2312161950837,863.9545644110462,207.6254864626559,898.8470315956934,204.45344399132435,910.4778539905757,172.3805701145276,957.3535927335863,122.33278890018536
labeled-data,J1-564,img00915.png,897.7896841052495,359.17862675960765,915.0596931158324,336.26943113332425,887.5686583642923,331.3351428445863,919.2890830776078,319.35187128622266,873.1182426615596,315.82737965140984,894.9700907973992,289.74614155379487,893.2078449799928,244.98509779167193,918.9366339141264,157.93015441179497
labeled-data,J1-564,img01643.png,314.83878653002307,385.2598594792752,291.2246925767771,363.4080113434356,276.4218277105632,384.2025119888313,287.34775177848303,342.2610615345586,252.455284593836,372.9241387574302,252.455284593836,340.4988157171522,236.94752140065955,303.49165355161745,245.40630132421032,198.1093536707138
labeled-data,J1-564,img01665.png,258.44692037301786,444.11886978064945,271.135090258344,415.9229367021468,242.23425885287875,419.7998775004409,285.2330567975953,392.6612919123821,237.2999705641408,390.1941477680131,255.27487790168627,362.703113016473,253.51263208427983,318.9994167447939,257.38957288257393,206.5681335942646
labeled-data,J1-564,img02562.png,281.3561159993012,190.0030229106443,248.57834379554188,172.73301390006142,252.80773375731727,198.46180283419508,232.01323311192155,166.7413781208796,236.59507223717824,221.72344762395977,219.67751239007666,191.06037040108814,206.2844441777879,161.45464066866035,289.814895922852,157.57769987036625
labeled-data,J1-564,img03362.png,278.53652000247723,198.1093590486613,259.15181601100664,171.67567178756505,251.04548525093713,199.5191557025864,244.701400308274,164.2742393544581,230.60343376902267,218.19896136709443,221.43975551850934,187.88833330770407,216.85791639325265,158.28260357527628,291.5771390512847,158.98750190223888
labeled-data,J1-564,img04453.png,283.11835912773387,176.96240923978434,253.8650785587874,162.86444270053298,263.0287568093008,187.5358841442228,238.70976452909224,159.6924002292014,253.51262939530608,210.4450797705062,224.2593488263596,188.94568079814792,218.26771304717778,156.87280692135116,296.51142734002264,157.22525608483247
labeled-data,J1-564,img04595.png,278.53652000247723,184.36384167289125,256.3322227031564,165.33158684490195,256.3322227031564,187.1834349807415,239.76711201953606,158.98750190223885,244.701400308274,216.43671554968802,220.73485719154678,184.01139250940994,210.86628061407083,158.98750190223885,292.9869357052098,157.57770524831375
labeled-data,J1-564,img04929.png,279.94631665640236,185.7736383268164,251.7503835778997,167.09383266230836,255.97977353967508,194.93731657732974,240.82445950997993,159.6924002292014,253.16018023182482,212.2073255879126,220.38240802806547,188.24078247118536,215.80056890280878,158.63505273875757,295.1016306860975,157.57770524831375
labeled-data,J1-564,img05048.png,278.53652000247723,178.72465505719074,248.93079027004944,163.21689186401426,260.20916350145046,186.47853665377895,235.89017122124193,158.98750190223885,254.2175277222687,211.14997809746876,221.0873063550281,184.71629083637248,211.57117894103345,157.930154411795,296.5114273400227,157.5777052483137
labeled-data,J1-564,img05343.png,295.8065290130601,175.9050617493404,261.61896015537565,166.74138349882708,274.65957920418316,195.99466406777356,248.22589194308688,162.51199353705167,259.1518160110067,211.85487642443132,233.42302707687298,191.41282494251686,207.69423814273932,165.33158684490195,295.10163068609756,157.930154411795
labeled-data,J1-564,img06064.png,285.5855032721029,195.6422149042923,255.27487521271257,176.609960076303,253.86507855878745,199.16670653910512,245.40629863523662,166.74138349882708,243.9965019813115,219.96120718450084,220.38240802806553,193.5275172344309,206.2844414888142,169.5609741177036,288.4050965799532,156.52035506889612
labeled-data,J1-564,img06291.png,281.7085624738088,197.75690719620627,253.16018023182482,173.43791491599774,256.3322227031564,200.22405134057527,238.00486620212968,168.15117746377848,244.70140030827406,218.19895867812068,223.20200133591578,198.8142546866501,206.2844414888142,168.15117746377848,289.10999490691574,157.22525339585872
labeled-data,J1-564,img06626.png,282.7659099642526,195.99466137879983,252.80773106834357,174.84771156992286,257.7420193570815,204.8058904658319,236.24262038472324,172.0281182620726,242.23425616390506,221.37100114945224,221.0873063550281,199.51915301361265,203.8172973444452,172.0281182620726,286.99529992602805,158.9874992132651
labeled-data,J1-564,img06648.png,278.1840708389959,206.9205854467196,254.56997688574995,174.84771156992286,249.98813776049332,200.92894966753784,241.17690867346118,169.2085249542223,241.17690867346118,221.01855198597093,220.38240802806553,195.28976305183727,208.75158563318314,166.0364824828908,286.29040159906543,158.28260088630253
labeled-data,J1-564,img06831.png,281.7085624738088,192.82261890746832,252.102832741381,176.60995738732925,258.0944685205628,201.6338479945004,239.0622136925735,171.6756690985913,242.58670532738637,217.84650951463942,224.6117979898409,197.75690719620627,203.8172973444452,169.91342328118486,287.7001982529906,157.22525339585872
labeled-data,J1-564,img06923.png,283.1183591277339,194.23241556139345,254.2175277222687,175.55260989688543,259.50426517448795,199.51915301361265,237.2999678751671,170.97077077162874,250.69303608745588,217.4940603511581,223.90689966287835,197.40445803272496,206.2844414888142,170.61832160814748,287.7001982529906,156.52035506889612
labeled-data,J1-564,img08647.png,245.91102438050459,721.6309284412833,217.01019297503936,758.9905397702994,249.08306685183615,755.8184972989678,206.43671807060093,787.5389220122834,260.7138892467185,777.317896271326,243.09143107265436,803.0466852054598,249.43551601531743,837.5867032266256,351.64577342488957,858.7336530355025
labeled-data,J1-564,img08755.png,190.22405655046185,483.72774309141715,205.7318197436383,524.611846055246,231.81305784125323,502.75999791940643,214.19059966718908,559.1518640764117,251.55021099620512,528.1363376900588,246.96837187094843,576.0694239235133,248.02571936139228,618.7157727047486,270.2300166607131,742.425429086679
labeled-data,J1-564,img08863.png,269.5251183337506,841.1111948614383,263.53348255456876,804.1040326959036,237.4522444569538,816.7922025812297,267.0579741893816,778.0227945982886,218.77243879244577,790.0060661566522,228.64101536992172,749.4744123563047,229.34591369688428,708.9427585559571,207.14161639756344,731.1470558552779
labeled-data,J1-564,img08950.png,262.4761350641249,802.3417868784971,231.81305784125328,828.4230249761122,257.18939761190563,843.2258898423261,237.4522444569538,812.210363455973,269.5251183337506,842.1685423518821,238.86204111087892,859.7910005259463,211.72345552282013,831.2426182839624,209.25631137845113,735.3764458170533
labeled-data,J1-564,img08993.png,253.66490597709281,771.3262604921442,231.81305784125328,801.6368885515346,260.71388924671845,806.5711768402725,224.41162540814634,813.9726092733795,270.9349149876757,824.546084177818,239.9193886013228,841.8160931884008,213.4857013402265,837.5867032266254,209.9612097054137,742.7778782501603
labeled-data,J1-564,img09436.png,288.20492399825855,798.1123969167218,248.0257193613923,824.1936350143367,270.5824658241944,840.4062965344758,231.81305784125328,819.9642450525613,271.6398133146383,854.1518139102458,241.32918525524792,855.5616105641709,211.37100635933882,842.5209915153634,209.60876054193244,740.6631832692726
labeled-data,J1-564,img09512.png,307.58962798972914,834.4146607552939,276.5741016033762,827.3656774856682,278.6887965842639,853.7993647467645,267.0579741893816,815.3824059273046,268.1153216798254,867.8973312860157,243.79632939961687,849.9224239484704,212.4283538497827,845.3405848232137,209.25631137845113,740.6631832692726
labeled-data,J1-564,img09689.png,309.3518738071356,817.8495500716735,271.9922624781195,823.4887366873741,284.68043236344573,847.4552798041013,257.8942959388682,821.0215925430052,278.33634742078266,860.4958988529088,246.96837187094843,852.037118929358,215.6003963211142,853.4469155832833,208.55141305148857,743.8352257406042
labeled-data,J1-564,img09890.png,288.55737316173986,802.3417868784971,250.84531266924256,816.4397534177485,268.1153216798254,836.5293557361816,238.15714278391636,814.3250584368608,275.1643049494511,848.160178131064,241.68163441872917,851.3322206023955,212.78080301326395,845.3405848232137,208.55141305148857,747.0072682119358
labeled-data,J1-564,img09988.png,304.0651363549163,803.0466852054597,264.9432792084939,807.2760751672351,279.0412457477452,833.3573132648501,251.55021099620512,809.0383209846416,279.3936949112265,846.7503814771388,250.14041434228,848.5126272945453,218.0675404654832,847.1028306406201,208.19896388800726,742.4254290866791
labeled-data,J1-564,img10193.png,297.7210514122532,800.931990224572,262.8285842276062,810.0956684750854,280.45104240167035,831.9475166109249,245.5585752170233,811.8579142924918,280.09859323818904,844.9881356597324,246.61592270746718,844.6356864962511,215.9528454845955,850.9797714389142,208.90386221496988,744.5401240675667
labeled-data,J1-564,img10728.png,356.95234071381,206.00914704829256,360.1243831851415,229.62324100153853,381.2713329940185,210.94343533703056,392.5497062254195,263.4583606957417,414.4015543612591,228.21344434761343,427.7946225735479,266.9828523305545,463.3919880851575,295.5312345725385,510.62017599164943,344.16921913295556
labeled-data,J1-564,img10733.png,332.67922854352327,179.86511872533237,337.9659659957425,205.94635682294734,358.0555683141757,184.09450868710778,364.39965325683875,233.08494241100615,388.7186455370473,197.13512773591526,409.16069701896174,235.55208655537513,442.29091838620235,263.3955704703965,501.50237785105793,325.7790724065836
labeled-data,J1-564,img11165.png,302.0161513206516,181.97981370622009,269.23837911689225,184.44695785059085,290.3853289257693,205.2414584959867,248.79632763497787,197.13512773591688,286.86083729095645,246.12556145981554,250.206124288903,232.73249324752652,250.91102261586556,271.85435039394895,327.0400419278227,345.5162255615377
labeled-data,J1-564,img11220.png,361.2276107855072,406.4899308437999,358.7604666411382,360.3190904277518,328.4498385817478,375.12195529396547,346.77719508277454,332.123157349249,311.53227873464624,358.90929377382633,311.53227873464624,323.3119282622167,297.4343121953949,301.10763096289577,217.78080124862495,209.11839929428032
labeled-data,J1-564,img11373.png,609.3518196915394,307.0992667420756,586.442624065256,323.66437742569593,609.3518196915394,336.7049964745034,569.1726150546731,350.09806468679216,609.7042688550207,369.48276867826274,587.4999715556999,387.1052268523269,588.2048698826625,425.87463483526807,575.8691491608175,536.8961213318722
labeled-data,J1-564,img11394.png,661.5142958867693,143.21040572327897,643.5393885492239,180.570017052295,672.7926691181704,185.15185617755165,633.670811971748,202.4218651881345,674.5549149355768,206.65125514990993,650.2359226553683,233.43739157448744,647.7687785109993,272.2067995574286,619.2203962690153,365.95827704345
labeled-data,J1-564,img11501.png,452.15949277888717,159.4230672434179,476.47848505909576,196.78267857243398,491.28134992530966,174.57838127311314,512.0758505707054,217.22473005434838,513.1331980611492,171.40633880178157,539.2144361587641,191.848390283696,572.3446575260048,197.84002606287783,671.7353216277266,226.38840830486177
labeled-data,J1-564,img11566.png,437.3566279126733,268.6823079226157,464.4952135007321,241.54372233455692,439.471322893561,227.4457557953056,490.22400243486584,234.84718822841256,452.8643911058498,201.7169668611719,490.57645159834703,202.4218651881345,518.4199355133685,180.57001705229496,630.4987695004165,183.7420595236265
labeled-data,J1-564,img11622.png,272.0579702399515,309.5664108864446,264.65653780684454,279.9606811540168,241.0424438535985,297.58313932808096,272.0579702399515,260.9284263260275,229.41162145871618,269.73965541305955,245.6242829788552,241.8961714980382,244.91938465189264,209.11839929427884,331.6218788682883,170.3489913113377
labeled-data,J1-564,img11728.png,250.55857126759318,284.54252027927345,242.45224050752367,245.7731122963323,216.72345157338998,260.9284263260275,262.8942919894381,250.354951421589,206.1499766689515,252.46964640247668,223.41998567953436,233.7898407379687,232.58366393004775,208.061051803835,324.2204464351814,167.52939800348744
labeled-data,J1-564,img11830.png,247.03407963278033,281.37047780794194,242.45224050752367,248.94515476766387,220.24794320820283,268.6823079226157,260.07469868158785,255.64168887380825,205.09262917850765,258.1088330181772,221.65773986212795,235.90453571885638,222.36263818909052,211.93799260212913,297.7867591740851,166.82449967652485
labeled-data,J1-564,img12121.png,297.7867591740851,211.23309427516656,266.7712327877322,217.92962838131092,287.21328426964664,231.67514575708097,253.02571541196215,220.39677252567992,283.6887926348338,253.52699389292053,247.03407963278033,255.64168887380825,216.72345157338998,237.6667815362628,265.0089869703258,167.88184716696873
labeled-data,J1-564,img12301.png,288.2706317600905,278.1984353366104,269.2383769321012,248.2402564407013,256.9026562102563,271.501901230466,267.4761311146948,237.6667815362628,250.2061221041119,281.7229269714232,236.46060472834185,252.82209556595797,213.90385826553972,231.67514575708097,265.0089869703258,168.5867454939313
labeled-data,J1-564,img12495.png,290.73777590445945,283.4851727888296,273.1153177303953,253.17454472943925,262.5418428259568,278.1984353366104,269.5908260955825,244.0108664789259,246.68163046929908,287.714562750605,232.936113093529,255.64168887380825,211.78916328465203,236.96188320930023,258.3124528641814,167.88184716696873
labeled-data,J1-564,img12496.png,281.57409765394607,289.4768085680114,275.230012711283,256.34658720077084,258.6649020276627,276.0837403557226,271.35307191298887,241.54372233455692,245.6242829788552,285.247418606236,238.92774887271082,258.1088330181772,213.55140910205844,234.84718822841253,258.6649020276627,168.5867454939313
labeled-data,J1-564,img12516.png,291.09022506794076,285.5998677697173,268.8859277686199,255.99413803728953,254.7879612293686,279.9606811540168,267.1236819512135,240.13392568063176,236.81305389182313,286.3047660966799,232.58366393004775,258.8137313451398,216.72345157338998,234.84718822841253,260.4271478450691,169.29164382089385
labeled-data,J1-564,img12636.png,291.4426742314221,282.78027446186707,271.0006227495076,255.64168887380825,261.484495335513,282.42782529838576,268.8859277686199,244.36331564240717,243.8620371614488,286.65721526016114,233.64101142049157,257.05148552773335,216.01855324642742,234.14228990144997,259.017351191144,169.29164382089385
labeled-data,J1-564,img12949.png,298.4916575010477,272.55924872090986,277.3447076921707,252.82209556595797,269.5908260955825,279.6082319905355,266.4187836242509,239.07657819018792,256.550207046775,287.00966442364245,238.57529970922957,258.8137313451398,217.78079906383385,240.13392568063176,255.14041039284984,170.3489913113377
labeled-data,J1-564,img13025.png,329.50718388740063,244.71576480588845,291.09022506794076,238.72412902670663,303.0734966263044,260.5759771625462,275.93491103824556,240.13392568063176,291.4426742314221,284.8949694427547,260.7795970085504,270.0921045765408,229.0591722952349,273.6165962113537,223.41998567953436,175.28327960007567
labeled-data,J1-564,img13122.png,288.62308092357176,376.88420111136963,275.93491103824556,342.34418309020396,255.8453087198124,361.37643791819323,278.04960601913325,324.7217249161397,237.87040138226698,346.221123888498,244.56693548841136,316.96784331955155,246.32918130581777,277.1410878461665,247.03407963278033,172.46368629222542
labeled-data,J1-564,img13220.png,320.34350563688724,783.2580758493946,319.2861581464433,748.0131595012663,292.8524708853471,762.8160243674802,327.3924889065129,729.6858030002395,277.69715685565194,735.6774387794213,290.03287757749683,706.776607373956,283.3363434713525,663.072911102277,242.80468967100492,568.9689844527744
labeled-data,J1-564,img13230.png,269.2383769321011,845.6415777855816,292.8524708853471,818.1505430340417,265.00898697032574,812.1589072548597,308.0077849150423,792.421754099908,265.36143613380705,781.1433808685069,290.03287757749683,755.0621427708919,299.1965558280102,714.8829381340256,280.8691993269835,625.0084014462984
labeled-data,J1-564,img13284.png,379.5549651017428,871.3703667197154,348.1869895519086,858.329747670908,343.9575995901332,887.9354774033357,325.27779392562513,841.059738660325,311.53227654985517,886.1732315859292,294.2622675392722,854.4528068726138,266.0663344607696,819.912788851448,204.74018001502634,734.6200912889774
labeled-data,J1-564,img13328.png,525.1164696195127,832.6009587367744,493.3960449061973,829.7813654289241,500.79747733930424,858.3297476709081,460.61827270243793,827.6666704480364,476.47848505909565,868.9032225753466,441.23356871096735,863.9689342866085,400.70191491061973,876.6571041719347,294.2622675392722,868.9032225753464
labeled-data,J1-564,img13414.png,935.0148467482451,860.4444426517953,907.8762611601862,838.5925945159559,903.646871198411,864.6738326135708,891.3111504765659,820.9701363418917,888.8440063321971,869.6081209023087,852.8941916571061,851.280764401282,814.124783674165,863.2640359596456,698.5214580523041,872.0752650466777
labeled-data,J1-564,img13468.png,858.1809291093253,931.2867245115333,900.8272778905607,903.0907914330306,868.4019548502826,884.0585366050414,919.8595327185499,883.0011891145975,874.3935906294644,871.3703667197151,894.1307437844163,846.6989252760253,880.0327772451649,812.5113564183408,773.5931298738174,754.7096936074104
labeled-data,J1-564,img13555.png,688.6528814748282,621.4839098114853,697.1116613983789,658.49107197702,719.3159586976999,642.6308596203623,708.3900346297801,683.8674117476723,741.1678068335393,654.614131178726,742.2251543239832,686.3345558920414,773.5931298738174,712.0633448261751,853.2466408205873,803.3476781678274
labeled-data,J1-564,img13681.png,200.95099656307139,471.87672601651815,224.2126413528361,488.79428586361973,227.38468382416767,458.83610696771063,253.11347275830133,499.01531160457694,256.2855152296329,456.721411986823,287.65349077946706,478.57326012266253,334.52922952247775,485.2697942288069,403.6092655648092,569.8575934643148
labeled-data,J1-564,img13911.png,212.58182971384866,216.35109324848275,207.99999058859197,261.11213701060575,237.60572032101976,253.71070457749877,212.22938055036735,291.77521423347736,252.0561360237524,278.3821460211886,241.13021195583258,316.0942065136859,255.2281784950839,356.62586031403345,284.48145906403045,464.8277535027874
labeled-data,J1-564,img13976.png,116.01075891997704,233.97355142254693,163.59139598995029,272.0380610785255,169.5830317691321,236.08824640343462,190.72998157800907,278.02969685770734,196.36916819370964,230.0966106242528,212.22938055036735,258.2925437027555,242.5400086097577,276.6199002037822,283.0716624101053,379.1826067768356
labeled-data,J1-564,img13998.png,217.86856716606792,324.2005372737554,247.82674606197696,308.3403249170977,227.38469458006256,287.8982734351832,269.67859419781655,318.91379982153614,247.82674606197696,268.5135694437127,274.6128824865545,286.4884767812581,313.3822904694956,292.12766339695867,342.2831218749609,399.27220909526875
labeled-data,J1-564,img14221.png,256.2855259855278,372.4860726706912,249.94144104286465,334.4215630147126,224.91755043569356,348.1670803904827,255.93307682204647,321.73339312938646,208.35243975207328,338.65095297648804,220.68816047391817,314.3319606962795,212.22938055036735,286.13602761777685,204.47549895377915,173.3522953037662
labeled-data,J1-564,img14257.png,204.47549895377915,355.9209619870709,232.3189828688005,349.2244278809265,212.22938055036735,337.59360548604417,257.6953226394529,344.29013959218855,215.04897385821766,318.2089014945736,242.89245777323902,314.68440985976076,233.37633035924438,282.2590868194827,198.48386317459733,177.5816852655416
labeled-data,J1-564,img14452.png,286.2437048814368,252.65335708705493,240.77776279235133,254.41560290446134,259.45756845685935,278.02969685770734,227.7371437435438,266.75132362630626,260.1624667838219,307.2829774266538,230.90918621487538,307.2829774266538,201.6559056459289,298.1192991761405,200.95100731896633,202.25312670923142
labeled-data,J1-564,img14517.png,287.65350153536195,270.6282644246004,252.76103435071497,268.5135694437127,268.2687975438914,291.0703159065148,234.4336778496882,276.6199002037822,264.3918567455973,311.8648165519105,233.02388119576307,311.8648165519105,203.41815146333528,313.27461320583564,203.06570229985402,204.72027085360043
labeled-data,J1-564,img14679.png,262.62961092819086,397.15751411438106,265.8016533995224,365.4370894010655,238.31061864798232,373.89586932461634,264.3918567455973,331.95441887034366,226.6797962531,360.8552502758089,226.6797962531,324.90543560071796,200.95100731896633,313.27461320583564,207.64754142511072,198.37618591093732
labeled-data,J1-564,img15032.png,318.677202401825,838.8413138291982,282.02248939977153,847.3000937527489,295.4155576120603,872.32398435992,273.56370947622077,831.7923305595725,277.44065027451484,884.3072559182837,251.0069630134186,861.3980602920003,223.5159282618785,841.6609071370484,241.49083559942397,750.3765737953961
labeled-data,J1-564,img15035.png,317.2674057478999,823.3335506360218,287.6616760154721,839.898661319642,305.6365833530175,863.1603061094067,273.916158639702,832.497228886535,290.12882015984104,882.8974592643586,263.3426837352635,863.8652044363693,225.98307240624752,867.7421452346634,230.91736069498546,762.3598453537597
labeled-data,J1-564,img15079.png,273.916158639702,805.0061941349951,256.99859879260043,834.6119238674229,286.2518793615469,829.6776355786848,247.4824713786058,853.644178695412,298.9400492468731,846.2427462623051,273.916158639702,870.914187705995,241.49083559942397,891.7086883513906,179.8122319901994,886.0695017356902
labeled-data,J1-564,img15122.png,211.53265670351487,742.9751413622892,213.64735168440257,783.5067951626368,240.08103894549885,765.5318878250913,229.50756404106033,819.4566098377276,262.99023457178225,782.4494476721928,273.916158639702,830.3825339056474,286.6043285250282,864.2176535998506,186.50876609634378,893.4709341687972
labeled-data,J1-564,img15165.png,254.53145464823143,618.9130358168775,228.45021655061646,651.6908080206368,254.53145464823143,649.9285622032304,217.5242924826967,678.8293936086957,262.99023457178225,674.9524528104015,239.02369145505497,699.9763434175726,244.66287807075554,733.4590139482946,208.00816506870206,853.2917295319309
labeled-data,J1-564,img15500.png,937.7345339631371,374.07080837402214,901.2373061533486,403.18169246040094,929.9136994324681,412.30599941284805,886.899109513789,427.947668474186,928.1757362034307,449.67220883715527,890.8095267791234,470.0932767783464,871.257440452451,502.68008732280043,828.2428505337717,593.9231568472716
labeled-data,J1-564,img15531.png,915.141011985649,344.5254334803838,892.9819808154203,361.9050657707593,919.9204108655023,369.2914094941688,878.6437841758606,392.31942227891625,922.5273557090586,396.2298395442508,893.850962429939,427.0786868596672,874.2988761032667,474.4381848509403,878.2092933686013,597.3990833053466
labeled-data,J1-564,img15864.png,766.979620190984,118.1557427876542,746.5585522497928,167.25320400796488,774.8004547216528,166.38422239344612,737.4342452973457,183.32936387656218,783.4902708668407,177.68098338219016,764.3726753474277,201.143486974197,776.1039271434311,220.6955733008694,843.0155114613766,327.58031188667843
labeled-data,J1-564,img15905.png,813.4701365677383,167.25320400796488,780.4488352160249,192.0191800217499,797.8284675064003,206.35737666130967,761.3312396966119,199.84001455241884,796.0905042773629,226.34395379524142,763.9381845401683,241.9856228565793,752.2069327441648,281.95877712444286,803.9113388080318,381.8916627941017
labeled-data,J1-564,img16062.png,869.9539415114585,293.2555381131869,872.1263955477555,259.7997459542142,850.8363459920455,278.0483598591084,863.0020885953084,242.85460447109813,833.8912045089295,281.95877712444286,826.5048607855199,248.06849415821074,790.4421237829908,242.85460447109813,677.4745138955504,195.49510647982498
labeled-data,J1-564,img16203.png,217.78326964923576,220.6955733008694,248.63211696465214,218.52311926457247,229.94901225249856,196.36408809434374,281.21892750910615,223.73700895168508,263.8392952187307,176.377510960412,303.81244948659423,187.67427194915604,347.2615302125329,175.9430201531526,457.1877044491576,174.20505692411507
labeled-data,J1-564,img16214.png,196.9277109007852,207.22635827582843,228.6455398307204,212.87473877020045,218.2177604564951,189.41223517819355,260.797859567915,220.6955733008694,252.54253422998664,168.9911672370024,288.17078042525634,180.72241903300585,327.7094438858605,173.3360753095963,446.32543426767296,175.50852934589324
labeled-data,J1-564,img16419.png,586.6659650124548,197.6675605161219,560.5965165768916,176.8120017676714,562.3344798059292,200.70899616693765,533.6580865268096,167.25320400796488,535.3960497558472,213.3092295774598,506.2851656694683,192.88816163626865,462.40159413627026,202.88145020323458,342.4821313326796,189.41223517819355
labeled-data,J1-564,img16591.png,597.0937443866801,268.9240529066613,622.7287020149838,260.23423676147354,593.617817928605,255.8893286888797,631.8530089674309,240.2476596275418,577.976148867267,237.20622397672605,600.5696708447551,214.17821119197862,573.6312407946732,250.24094819450767,472.8293735104955,309.7661887890436
labeled-data,J1-564,img16700.png,596.2247627721613,255.45483788162028,614.0388858697961,242.85460447109813,590.1418914705299,239.37867801302303,624.9011560512807,234.16478832591037,580.148602903564,222.86802733716632,599.7006892302363,198.53654213064067,580.148602903564,241.11664124206055,520.1888715017686,338.87707287542247
labeled-data,J1-564,img16884.png,558.858553347854,258.0617827251766,588.4039282414923,259.7997459542142,564.5069338422261,241.11664124206055,606.2180513391272,251.10992980902643,558.4240625405947,226.77844460250083,587.1004558197142,214.17821119197862,554.0791544680009,231.12335267509468,489.7745149936116,304.98678990919035
labeled-data,J1-564,img17154.png,551.0377188171851,245.8960401219138,578.8451304817859,248.9374757727295,553.210172853482,234.16478832591037,591.8798546995674,241.55113204931996,551.4722096244445,218.08862845731306,579.2796212890452,204.6194134322721,544.0858659010349,205.0539042395315,475.0018275467924,268.9240529066613
labeled-data,J1-564,img17186.png,544.9548475155538,229.3853894460571,563.203461420448,241.55113204931996,552.7756820462226,215.4816836137568,583.6245293616391,241.9856228565793,557.1205901188165,195.9295972870844,583.1900385543797,205.48839504679086,541.4789210574786,208.96432150486595,475.0018275467924,280.6553047026647
labeled-data,J1-564,img17278.png,553.6446636607415,238.07520559124487,577.1071672527482,232.42682509687285,553.210172853482,221.99904572264757,589.7074006632705,226.34395379524142,549.2997555881476,203.31594101049393,577.976148867267,195.9295972870844,546.6928107445913,209.39881231212536,483.2571528847208,296.29697376400264
labeled-data,J1-564,img17361.png,572.7622591801544,284.5657219679992,589.7074006632705,251.54442061628583,561.4654981914103,250.67543900176707,600.1351800374957,233.2958067113916,558.4240625405947,227.64742621701959,579.2796212890452,202.01246858871576,567.1138786857824,165.08074997166796,450.6703423402668,154.21847979018327
labeled-data,J1-564,img17423.png,279.915455087328,236.3372423622073,297.7295781849628,216.35066522827555,274.26707459295596,198.10205132338132,325.97148065682296,215.4816836137568,296.86059657044405,168.55667642974305,333.3578243802325,176.377510960412,380.7173223715056,170.29463965878057,492.38145983716794,198.10205132338132
labeled-data,J1-564,img17478.png,265.57725844776826,273.26896097925516,283.3913815454031,251.54442061628583,251.67355261546788,240.68215043480114,307.72286675192873,243.7235860856169,264.70827683324944,213.3092295774598,299.4675414140004,205.92288585405026,327.7094438858605,173.3360753095963,436.76663650796644,177.68098338219016
labeled-data,J1-564,img17506.png,299.90203222125973,256.3238194961391,302.0744862575567,218.52311926457247,269.9221665203621,223.73700895168508,318.58513693341337,216.7851560355349,265.57725844776826,197.6675605161219,292.5156884978502,194.19163405804682,320.3231001624509,179.41894661122768,439.3735813515228,171.16362127329938
labeled-data,J1-564,img17532.png,293.38467011236895,248.9374757727295,302.50897706481607,215.04719280649738,273.83258378569656,215.04719280649738,321.1920817769697,220.6955733008694,269.4876757131027,194.19163405804682,299.90203222125973,193.32265244352806,321.62657258422905,176.377510960412,441.1115445805603,168.55667642974305
labeled-data,J1-564,img17630.png,342.0476405254202,197.6675605161219,323.799026620526,200.27450535967824,336.8337508383076,223.73700895168508,309.89532078822566,188.9777443709342,320.3231001624509,240.68215043480114,290.34323446155327,215.91617442101614,321.1920817769697,185.93630872011852,429.81478359181625,172.9015845023369
labeled-data,J1-564,img17818.png,282.95689073814367,253.71687465258276,290.34323446155327,226.34395379524142,263.8392952187307,230.25437106057592,309.46082998096625,221.99904572264757,254.28049745902422,203.31594101049393,286.8673080034782,200.70899616693765,306.41939433015057,180.2879282257465,411.566169686922,190.28121679271237
labeled-data,J1-564,img17839.png,327.7094438858605,230.68886186783527,307.72286675192873,211.13677554116288,303.3779586793348,238.50969639850422,315.97819208985703,200.70899616693765,284.69485396718125,241.9856228565793,282.5223999308843,209.39881231212536,307.2883759446693,183.32936387656218,410.26269726514386,183.32936387656218
labeled-data,J1-564,img17857.png,335.96476922378884,204.18492262501275,314.67471966807886,195.49510647982498,329.01291630763865,221.1300641081288,304.24694029385364,187.67427194915604,309.46082998096625,238.94418720576363,285.5638355817,214.17821119197862,308.1573575591881,187.23978114189663,408.09024322884693,185.93630872011852
